房屋信息链接,房屋区域,房屋面积,装修,楼层,年份,房屋类型,价格,县区,室,厅
https://sy.lianjia.com/ershoufang/102108208991.html,17,85,0,1,2009,3,50.0,5,3,1
https://sy.lianjia.com/ershoufang/102106612246.html,50,88,2,2,2013,3,57.8,5,3,2
https://sy.lianjia.com/ershoufang/102108388404.html,26,74,1,0,2010,3,50.0,5,3,1
https://sy.lianjia.com/ershoufang/102105116617.html,50,89,2,1,2013,2,53.0,5,3,2
https://sy.lianjia.com/ershoufang/102106462217.html,31,71,1,1,2000,3,45.6,5,3,1
https://sy.lianjia.com/ershoufang/102107928078.html,61,82,1,2,1998,3,32.0,5,3,1
https://sy.lianjia.com/ershoufang/102108882943.html,33,88,1,1,2011,3,49.0,5,3,2
https://sy.lianjia.com/ershoufang/102107300359.html,58,97,2,1,2020,3,86.0,5,3,2
https://sy.lianjia.com/ershoufang/102108518749.html,50,96,1,1,2021,3,74.0,5,3,2
https://sy.lianjia.com/ershoufang/102107187796.html,50,96,2,0,2021,3,66.0,5,3,2
https://sy.lianjia.com/ershoufang/102108513383.html,44,94,2,1,1995,3,62.0,5,3,1
https://sy.lianjia.com/ershoufang/102103559783.html,17,103,1,0,2006,3,72.0,5,3,2
https://sy.lianjia.com/ershoufang/102108857958.html,61,103,1,2,2009,0,68.0,5,3,1
https://sy.lianjia.com/ershoufang/102108696713.html,56,106,2,0,2013,2,88.0,5,3,2
https://sy.lianjia.com/ershoufang/102108711041.html,50,102,0,1,2021,3,72.0,5,3,1
https://sy.lianjia.com/ershoufang/102108303968.html,50,95,2,1,2022,0,65.0,5,3,2
https://sy.lianjia.com/ershoufang/102108696713.html,56,106,2,0,2013,2,88.0,5,3,2
https://sy.lianjia.com/ershoufang/102108471639.html,50,96,2,1,2018,3,84.0,5,3,1
https://sy.lianjia.com/ershoufang/102106308765.html,33,99,1,2,2013,3,77.0,5,3,2
https://sy.lianjia.com/ershoufang/102103799862.html,33,94,2,2,2013,3,84.5,5,3,2
https://sy.lianjia.com/ershoufang/102106622129.html,50,100,0,2,2012,3,66.0,5,3,1
https://sy.lianjia.com/ershoufang/102107969876.html,50,100,1,2,2020,3,89.8,5,3,1
https://sy.lianjia.com/ershoufang/102105501623.html,50,99,1,0,2020,3,80.0,5,3,1
https://sy.lianjia.com/ershoufang/102106956598.html,50,99,0,2,2020,3,78.0,5,3,2
https://sy.lianjia.com/ershoufang/102107505246.html,50,99,0,0,2020,3,60.88,5,3,1
https://sy.lianjia.com/ershoufang/102106168286.html,50,99,0,0,2020,3,90.0,5,3,1
https://sy.lianjia.com/ershoufang/102107355164.html,16,98,1,1,2005,3,80.0,5,3,2
https://sy.lianjia.com/ershoufang/102108412190.html,50,100,1,1,2020,3,70.0,5,3,1
https://sy.lianjia.com/ershoufang/102106502182.html,50,100,1,0,2020,3,70.0,5,3,1
https://sy.lianjia.com/ershoufang/102106231909.html,50,99,0,0,2019,3,69.8,5,3,2
https://sy.lianjia.com/ershoufang/102105038907.html,50,99,0,0,2020,3,69.5,5,3,2
https://sy.lianjia.com/ershoufang/102107780075.html,50,102,1,2,2021,3,89.0,5,3,2
https://sy.lianjia.com/ershoufang/102107470964.html,50,99,1,1,2020,3,73.0,5,3,2
https://sy.lianjia.com/ershoufang/102107833104.html,50,97,1,0,2022,3,67.8,5,3,2
https://sy.lianjia.com/ershoufang/102107506689.html,50,100,1,2,2020,3,84.5,5,3,1
https://sy.lianjia.com/ershoufang/102107949584.html,50,100,0,1,2012,3,64.5,5,3,1
https://sy.lianjia.com/ershoufang/102107363862.html,33,93,1,1,2011,3,90.0,5,3,2
https://sy.lianjia.com/ershoufang/102108295638.html,50,99,0,0,2020,3,75.0,5,3,2
https://sy.lianjia.com/ershoufang/102107748806.html,50,100,1,1,2020,3,81.0,5,3,2
https://sy.lianjia.com/ershoufang/102107582146.html,50,102,1,2,2021,3,81.0,5,3,2
https://sy.lianjia.com/ershoufang/102106555404.html,50,99,2,2,2020,3,80.0,5,3,2
https://sy.lianjia.com/ershoufang/102106950724.html,58,99,1,0,2014,3,80.0,5,3,1
https://sy.lianjia.com/ershoufang/102105412574.html,16,99,2,1,2005,3,88.0,5,3,2
https://sy.lianjia.com/ershoufang/102105269059.html,50,99,0,2,2020,3,75.0,5,3,2
https://sy.lianjia.com/ershoufang/102106556029.html,50,99,0,2,2020,3,79.9,5,3,1
https://sy.lianjia.com/ershoufang/102107104115.html,50,99,2,1,2020,3,77.0,5,3,2
https://sy.lianjia.com/ershoufang/102104637481.html,33,104,2,1,2010,3,79.0,5,3,2
https://sy.lianjia.com/ershoufang/102103300242.html,50,98,2,0,2014,3,90.0,5,3,1
https://sy.lianjia.com/ershoufang/102107264043.html,50,95,2,2,2021,3,79.0,5,3,2
https://sy.lianjia.com/ershoufang/102108199675.html,50,102,2,2,2021,3,78.0,5,3,1
https://sy.lianjia.com/ershoufang/102107936844.html,50,99,1,0,2020,3,70.0,5,3,2
https://sy.lianjia.com/ershoufang/102108230661.html,50,99,2,0,2020,3,67.8,5,3,2
https://sy.lianjia.com/ershoufang/102107117636.html,50,96,2,0,2021,3,89.0,5,3,2
https://sy.lianjia.com/ershoufang/102108572460.html,58,103,1,1,2014,3,83.0,5,3,2
https://sy.lianjia.com/ershoufang/102107625384.html,20,105,2,1,2002,3,79.8,5,3,2
https://sy.lianjia.com/ershoufang/102107091049.html,58,95,1,2,2014,3,79.0,5,3,2
https://sy.lianjia.com/ershoufang/102108625262.html,58,104,1,2,2014,3,90.0,5,3,1
https://sy.lianjia.com/ershoufang/102106522320.html,58,104,1,0,2014,3,85.0,5,3,1
https://sy.lianjia.com/ershoufang/102106854682.html,50,100,1,0,2020,3,72.0,5,3,1
https://sy.lianjia.com/ershoufang/102107372825.html,50,100,2,1,2020,3,79.0,5,3,1
https://sy.lianjia.com/ershoufang/102108107424.html,58,102,1,0,2014,3,89.0,5,3,2
https://sy.lianjia.com/ershoufang/102107887652.html,50,91,2,0,2014,3,63.0,5,3,2
https://sy.lianjia.com/ershoufang/102108722764.html,33,95,1,1,2007,3,84.0,5,3,1
https://sy.lianjia.com/ershoufang/102106393425.html,50,99,2,0,2022,3,78.0,5,3,2
https://sy.lianjia.com/ershoufang/102107186437.html,50,100,2,1,2020,3,71.0,5,3,1
https://sy.lianjia.com/ershoufang/102108630572.html,50,90,1,1,2019,3,65.0,5,3,2
https://sy.lianjia.com/ershoufang/102107917749.html,50,100,2,1,2020,3,75.0,5,3,1
https://sy.lianjia.com/ershoufang/102107009142.html,50,104,2,1,2012,0,69.8,5,3,1
https://sy.lianjia.com/ershoufang/102106728857.html,50,100,2,1,2020,3,73.0,5,3,2
https://sy.lianjia.com/ershoufang/102106040170.html,50,94,2,0,2017,3,90.0,5,3,1
https://sy.lianjia.com/ershoufang/102106040170.html,50,94,2,0,2017,3,90.0,5,3,1
https://sy.lianjia.com/ershoufang/102106348439.html,50,100,0,0,2020,3,86.8,5,3,1
https://sy.lianjia.com/ershoufang/102104995314.html,58,99,1,0,2014,3,90.0,5,3,2
https://sy.lianjia.com/ershoufang/102108547720.html,61,102,1,2,2009,0,75.0,5,3,2
https://sy.lianjia.com/ershoufang/102108407687.html,58,104,2,0,2014,3,78.0,5,3,1
https://sy.lianjia.com/ershoufang/102103261558.html,50,93,2,1,2014,3,80.0,5,3,2
https://sy.lianjia.com/ershoufang/102107599364.html,50,100,1,2,2020,3,69.5,5,3,1
https://sy.lianjia.com/ershoufang/102106956520.html,50,95,2,1,2021,3,70.0,5,3,2
https://sy.lianjia.com/ershoufang/102107909461.html,50,99,1,1,2019,3,77.0,5,3,2
https://sy.lianjia.com/ershoufang/102107212678.html,50,100,0,1,2020,3,70.0,5,3,1
https://sy.lianjia.com/ershoufang/102108098394.html,33,94,2,1,2013,3,88.0,5,3,1
https://sy.lianjia.com/ershoufang/102105774976.html,50,99,0,2,2020,3,64.8,5,3,1
https://sy.lianjia.com/ershoufang/102107279988.html,61,99,1,2,2011,3,79.0,5,3,1
https://sy.lianjia.com/ershoufang/102108282767.html,44,106,1,0,1999,3,67.0,5,3,1
https://sy.lianjia.com/ershoufang/102108535852.html,66,100,1,0,2004,3,89.8,5,3,2
https://sy.lianjia.com/ershoufang/102107098305.html,33,95,1,2,2012,3,78.0,5,3,1
https://sy.lianjia.com/ershoufang/102103856886.html,58,104,2,0,2014,3,85.0,5,3,1
https://sy.lianjia.com/ershoufang/102104342742.html,58,94,2,2,2010,3,71.0,5,3,1
https://sy.lianjia.com/ershoufang/102108037181.html,56,91,1,0,2013,0,78.0,5,3,2
https://sy.lianjia.com/ershoufang/102105496628.html,58,106,2,2,2012,3,89.0,5,3,1
https://sy.lianjia.com/ershoufang/102103856886.html,58,104,2,0,2014,3,85.0,5,3,1
https://sy.lianjia.com/ershoufang/102106394376.html,50,100,0,2,2020,3,82.5,5,3,2
https://sy.lianjia.com/ershoufang/102108037181.html,56,91,1,0,2013,0,78.0,5,3,2
https://sy.lianjia.com/ershoufang/102108546417.html,50,99,1,0,2020,3,77.0,5,3,2
https://sy.lianjia.com/ershoufang/102108761205.html,50,99,2,0,2021,3,85.0,5,3,1
https://sy.lianjia.com/ershoufang/102108354129.html,33,107,0,1,2009,3,75.0,5,3,2
https://sy.lianjia.com/ershoufang/102107212643.html,50,100,0,0,2020,3,69.0,5,3,1
https://sy.lianjia.com/ershoufang/102107763921.html,50,99,2,0,2021,3,66.0,5,3,1
https://sy.lianjia.com/ershoufang/102108244479.html,50,100,2,0,2012,3,67.5,5,3,1
https://sy.lianjia.com/ershoufang/102108812108.html,56,106,2,2,2013,2,65.0,5,3,2
https://sy.lianjia.com/ershoufang/102106647286.html,50,99,1,1,2020,3,78.0,5,3,2
https://sy.lianjia.com/ershoufang/102106560222.html,50,99,0,1,2020,3,75.0,5,3,2
https://sy.lianjia.com/ershoufang/102106032221.html,16,101,2,2,2009,3,89.0,5,3,2
https://sy.lianjia.com/ershoufang/102108666084.html,50,100,1,1,2021,3,64.0,5,3,2
https://sy.lianjia.com/ershoufang/102105714755.html,58,104,2,1,2014,3,89.0,5,3,2
https://sy.lianjia.com/ershoufang/102108709950.html,50,101,0,1,2022,3,65.0,5,3,1
https://sy.lianjia.com/ershoufang/102106376516.html,58,104,1,0,2014,3,75.0,5,3,1
https://sy.lianjia.com/ershoufang/102106219762.html,50,93,2,1,2018,3,90.0,5,3,1
https://sy.lianjia.com/ershoufang/102107519848.html,58,96,1,1,2020,3,88.0,5,3,1
https://sy.lianjia.com/ershoufang/102107519848.html,58,96,1,1,2020,3,88.0,5,3,1
https://sy.lianjia.com/ershoufang/102107846866.html,50,100,1,2,2020,3,64.0,5,3,1
https://sy.lianjia.com/ershoufang/102108250708.html,50,100,2,2,2021,3,66.0,5,3,2
https://sy.lianjia.com/ershoufang/102108804834.html,19,93,0,0,2004,3,75.0,5,3,1
https://sy.lianjia.com/ershoufang/102108203136.html,61,97,1,0,2013,3,79.0,5,3,1
https://sy.lianjia.com/ershoufang/102107713560.html,61,102,2,1,2009,0,80.0,5,3,1
https://sy.lianjia.com/ershoufang/102107599255.html,17,103,1,2,1995,3,63.0,5,3,1
https://sy.lianjia.com/ershoufang/102106695394.html,58,94,0,0,2020,3,80.0,5,3,2
https://sy.lianjia.com/ershoufang/102108542236.html,21,95,2,0,2007,3,88.0,5,3,1
https://sy.lianjia.com/ershoufang/102106792300.html,58,100,1,0,2011,3,84.0,5,3,1
https://sy.lianjia.com/ershoufang/102108284019.html,58,99,1,0,2014,3,74.0,5,3,1
https://sy.lianjia.com/ershoufang/102106250730.html,50,100,0,2,2021,3,62.0,5,3,2
https://sy.lianjia.com/ershoufang/102107753169.html,50,100,2,1,2020,3,75.0,5,3,2
https://sy.lianjia.com/ershoufang/102107112717.html,50,94,0,1,2021,3,85.0,5,3,2
https://sy.lianjia.com/ershoufang/102107457460.html,50,99,1,0,2021,3,66.9,5,3,2
https://sy.lianjia.com/ershoufang/102106902932.html,50,99,0,1,2021,3,73.0,5,3,2
https://sy.lianjia.com/ershoufang/102108241492.html,50,100,1,2,2022,3,69.0,5,3,2
https://sy.lianjia.com/ershoufang/102107604827.html,50,99,1,1,2020,3,75.0,5,3,1
https://sy.lianjia.com/ershoufang/102106250730.html,50,100,0,2,2021,3,62.0,5,3,2
https://sy.lianjia.com/ershoufang/102107457460.html,50,99,1,0,2021,3,66.9,5,3,2
https://sy.lianjia.com/ershoufang/102107112717.html,50,94,0,1,2021,3,85.0,5,3,2
https://sy.lianjia.com/ershoufang/102108300009.html,58,90,1,1,2010,3,80.0,5,3,2
https://sy.lianjia.com/ershoufang/102107582327.html,19,109,1,2,2005,3,64.0,5,3,1
https://sy.lianjia.com/ershoufang/102106159950.html,61,103,1,2,2009,0,88.0,5,3,1
https://sy.lianjia.com/ershoufang/102105634681.html,16,108,2,2,2005,3,84.0,5,3,2
https://sy.lianjia.com/ershoufang/102106590619.html,33,92,1,1,2014,3,67.0,5,3,2
https://sy.lianjia.com/ershoufang/102102898791.html,50,91,1,0,2014,3,73.0,5,3,2
https://sy.lianjia.com/ershoufang/102107681769.html,50,100,2,0,2021,3,78.0,5,3,2
https://sy.lianjia.com/ershoufang/102107770087.html,50,99,0,2,2020,3,70.0,5,3,2
https://sy.lianjia.com/ershoufang/102107093659.html,16,107,2,2,2004,3,76.0,5,3,2
https://sy.lianjia.com/ershoufang/102108152959.html,50,100,0,0,2022,3,65.0,5,3,1
https://sy.lianjia.com/ershoufang/102108815664.html,50,97,2,0,2023,3,79.8,5,3,2
https://sy.lianjia.com/ershoufang/102108791105.html,33,108,1,1,2008,2,72.0,5,3,2
https://sy.lianjia.com/ershoufang/102106059920.html,50,100,0,0,2021,3,66.0,5,3,1
https://sy.lianjia.com/ershoufang/102105245169.html,33,94,2,1,2007,3,85.0,5,3,2
https://sy.lianjia.com/ershoufang/102108778825.html,56,92,1,0,2013,2,75.0,5,3,2
https://sy.lianjia.com/ershoufang/102108658731.html,50,100,2,1,2022,3,82.0,5,3,1
https://sy.lianjia.com/ershoufang/102102898791.html,50,91,1,0,2014,3,73.0,5,3,2
https://sy.lianjia.com/ershoufang/102104893366.html,50,99,0,2,2020,3,75.0,5,3,2
https://sy.lianjia.com/ershoufang/102106951698.html,16,109,1,0,2005,3,85.0,5,3,2
https://sy.lianjia.com/ershoufang/102108815664.html,50,97,2,0,2023,3,79.8,5,3,2
https://sy.lianjia.com/ershoufang/102108477754.html,50,99,2,0,2022,3,72.0,5,3,1
https://sy.lianjia.com/ershoufang/102108695825.html,50,97,2,0,2021,3,68.0,5,3,2
https://sy.lianjia.com/ershoufang/102108830786.html,21,95,1,1,2007,3,78.0,5,3,1
https://sy.lianjia.com/ershoufang/102108828999.html,50,100,1,2,2020,3,65.0,5,3,1
https://sy.lianjia.com/ershoufang/102108791105.html,33,108,1,1,2008,2,72.0,5,3,2
https://sy.lianjia.com/ershoufang/102106816381.html,50,99,0,2,2020,3,63.0,5,3,1
https://sy.lianjia.com/ershoufang/102107309146.html,33,107,1,1,2009,3,85.0,5,3,1
https://sy.lianjia.com/ershoufang/102107947466.html,50,100,1,1,2021,3,63.0,5,3,1
https://sy.lianjia.com/ershoufang/102107061236.html,50,100,0,2,2021,3,66.0,5,3,2
https://sy.lianjia.com/ershoufang/102107205200.html,58,108,2,0,2013,3,85.0,5,3,1
https://sy.lianjia.com/ershoufang/102107348502.html,58,98,1,2,2014,3,88.0,5,3,1
https://sy.lianjia.com/ershoufang/102107837358.html,50,97,1,0,2021,3,69.0,5,3,2
https://sy.lianjia.com/ershoufang/102107967367.html,50,100,0,2,2022,3,65.0,5,3,2
https://sy.lianjia.com/ershoufang/102106991863.html,50,96,2,0,2021,3,85.0,5,3,1
https://sy.lianjia.com/ershoufang/102107688254.html,61,104,1,2,1997,3,88.0,5,3,2
https://sy.lianjia.com/ershoufang/102107531049.html,50,101,0,0,2022,3,65.0,5,3,2
https://sy.lianjia.com/ershoufang/102108215012.html,33,97,1,1,2013,3,79.5,5,3,1
https://sy.lianjia.com/ershoufang/102108359903.html,50,99,2,2,2020,3,79.0,5,3,2
https://sy.lianjia.com/ershoufang/102106461478.html,16,102,2,1,2005,3,83.0,5,3,2
https://sy.lianjia.com/ershoufang/102108301346.html,16,95,1,1,2008,3,85.0,5,3,1
https://sy.lianjia.com/ershoufang/102108087666.html,44,101,1,1,1998,3,68.0,5,3,2
https://sy.lianjia.com/ershoufang/102107743499.html,17,90,0,2,1995,3,62.0,5,3,1
https://sy.lianjia.com/ershoufang/102107780315.html,50,99,0,1,2021,3,62.0,5,3,2
https://sy.lianjia.com/ershoufang/102106059920.html,50,100,0,0,2021,3,66.0,5,3,1
https://sy.lianjia.com/ershoufang/102107400992.html,50,100,0,2,2021,3,61.0,5,3,2
https://sy.lianjia.com/ershoufang/102107770087.html,50,99,0,2,2020,3,70.0,5,3,2
https://sy.lianjia.com/ershoufang/102108830786.html,21,95,1,1,2007,3,78.0,5,3,1
https://sy.lianjia.com/ershoufang/102108828999.html,50,100,1,2,2020,3,65.0,5,3,1
https://sy.lianjia.com/ershoufang/102108152959.html,50,100,0,0,2022,3,65.0,5,3,1
https://sy.lianjia.com/ershoufang/102108267026.html,50,99,0,1,2021,3,62.0,5,3,2
https://sy.lianjia.com/ershoufang/102108695825.html,50,97,2,0,2021,3,68.0,5,3,2
https://sy.lianjia.com/ershoufang/102108470988.html,61,104,1,2,2009,0,89.8,5,3,2
https://sy.lianjia.com/ershoufang/102108778825.html,56,92,1,0,2013,2,75.0,5,3,2
https://sy.lianjia.com/ershoufang/102108658731.html,50,100,2,1,2022,3,82.0,5,3,1
https://sy.lianjia.com/ershoufang/102108815664.html,50,97,2,0,2023,3,79.8,5,3,2
https://sy.lianjia.com/ershoufang/102104921901.html,31,95,2,2,2008,0,85.0,5,3,2
https://sy.lianjia.com/ershoufang/102106422449.html,50,99,0,2,2021,3,80.0,5,3,2
https://sy.lianjia.com/ershoufang/102106462912.html,58,100,1,1,2014,3,89.0,5,3,2
https://sy.lianjia.com/ershoufang/102106346400.html,58,99,2,0,2014,3,68.0,5,3,2
https://sy.lianjia.com/ershoufang/102106088936.html,50,99,2,1,2020,3,76.0,5,3,1
https://sy.lianjia.com/ershoufang/102106664430.html,61,102,1,2,2009,3,80.0,5,3,1
https://sy.lianjia.com/ershoufang/102104963082.html,16,109,2,1,2005,3,88.0,5,3,2
https://sy.lianjia.com/ershoufang/102107418610.html,58,100,2,2,2011,3,65.0,5,3,1
https://sy.lianjia.com/ershoufang/102105519175.html,58,104,2,1,2014,3,83.0,5,3,2
https://sy.lianjia.com/ershoufang/102107682416.html,58,99,1,1,2014,3,78.0,5,3,1
https://sy.lianjia.com/ershoufang/102108360857.html,56,92,1,1,2013,2,73.0,5,3,2
https://sy.lianjia.com/ershoufang/102108320212.html,16,106,1,2,2010,3,90.0,5,3,1
https://sy.lianjia.com/ershoufang/102106942719.html,16,94,1,1,2007,2,80.0,5,3,1
https://sy.lianjia.com/ershoufang/102108630881.html,61,103,1,2,2004,3,63.0,5,3,2
https://sy.lianjia.com/ershoufang/102107505668.html,58,100,1,1,2011,3,83.8,5,3,2
https://sy.lianjia.com/ershoufang/102101655430.html,33,94,0,2,2013,3,66.0,5,3,1
https://sy.lianjia.com/ershoufang/102108561304.html,50,97,2,1,2023,3,88.0,5,3,2
https://sy.lianjia.com/ershoufang/102107544482.html,50,100,2,0,2020,3,79.8,5,3,2
https://sy.lianjia.com/ershoufang/102108206955.html,50,96,0,0,2015,3,75.0,5,3,2
https://sy.lianjia.com/ershoufang/102107478856.html,33,95,1,1,2007,3,75.0,5,3,1
https://sy.lianjia.com/ershoufang/102108119922.html,50,99,2,1,2021,3,68.0,5,3,1
https://sy.lianjia.com/ershoufang/102103166410.html,33,102,0,0,2017,3,89.0,5,3,2
https://sy.lianjia.com/ershoufang/102105680462.html,50,100,2,1,2020,3,65.0,5,3,2
https://sy.lianjia.com/ershoufang/102108677650.html,50,99,2,0,2020,3,78.0,5,3,2
https://sy.lianjia.com/ershoufang/102107523604.html,17,90,1,0,1998,3,67.0,5,3,1
https://sy.lianjia.com/ershoufang/102107876504.html,50,99,1,0,2021,3,90.0,5,3,2
https://sy.lianjia.com/ershoufang/102104921901.html,31,95,2,2,2008,0,85.0,5,3,2
https://sy.lianjia.com/ershoufang/102105687671.html,50,103,2,0,2020,3,82.0,5,3,2
https://sy.lianjia.com/ershoufang/102107834897.html,58,97,1,2,2020,3,90.0,5,3,1
https://sy.lianjia.com/ershoufang/102108265384.html,17,103,1,0,2011,3,80.0,5,3,1
https://sy.lianjia.com/ershoufang/102107949329.html,16,97,1,0,2005,3,78.8,5,3,1
https://sy.lianjia.com/ershoufang/102106430655.html,17,103,1,2,2006,3,73.0,5,3,2
https://sy.lianjia.com/ershoufang/102108253641.html,16,108,1,2,2004,3,79.0,5,3,1
https://sy.lianjia.com/ershoufang/102104963082.html,16,109,2,1,2005,3,88.0,5,3,2
https://sy.lianjia.com/ershoufang/102106088936.html,50,99,2,1,2020,3,76.0,5,3,1
https://sy.lianjia.com/ershoufang/102108848007.html,50,96,1,2,2015,3,69.0,5,3,1
https://sy.lianjia.com/ershoufang/102106422449.html,50,99,0,2,2021,3,80.0,5,3,2
https://sy.lianjia.com/ershoufang/102106664430.html,61,102,1,2,2009,3,80.0,5,3,1
https://sy.lianjia.com/ershoufang/102106462912.html,58,100,1,1,2014,3,89.0,5,3,2
https://sy.lianjia.com/ershoufang/102107980582.html,44,108,2,2,2005,3,65.0,5,3,2
https://sy.lianjia.com/ershoufang/102108139542.html,50,96,2,0,2022,3,89.0,5,3,2
https://sy.lianjia.com/ershoufang/102108685572.html,61,103,1,2,2011,3,90.0,5,3,1
https://sy.lianjia.com/ershoufang/102106346400.html,58,99,2,0,2014,3,68.0,5,3,2
https://sy.lianjia.com/ershoufang/102108790469.html,17,105,1,2,2005,3,85.0,5,3,1
https://sy.lianjia.com/ershoufang/102108140985.html,17,103,1,0,2011,3,80.0,5,3,2
https://sy.lianjia.com/ershoufang/102107859114.html,17,106,2,2,2012,3,82.0,5,3,1
https://sy.lianjia.com/ershoufang/102108728072.html,50,99,1,0,2020,3,75.0,5,3,1
https://sy.lianjia.com/ershoufang/102108381453.html,58,108,2,2,2014,3,89.9,5,3,1
https://sy.lianjia.com/ershoufang/102106860244.html,50,96,2,1,2023,3,89.0,5,3,2
https://sy.lianjia.com/ershoufang/102108095647.html,50,93,1,1,2017,3,75.0,5,3,1
https://sy.lianjia.com/ershoufang/102108094615.html,17,98,1,1,1999,3,64.5,5,3,1
https://sy.lianjia.com/ershoufang/102108100608.html,16,92,1,2,2009,3,87.0,5,3,2
https://sy.lianjia.com/ershoufang/102106158269.html,50,100,2,0,2020,3,67.0,5,3,2
https://sy.lianjia.com/ershoufang/102105375869.html,66,99,2,2,2006,3,89.0,5,3,1
https://sy.lianjia.com/ershoufang/102107191685.html,61,101,1,2,2008,3,82.0,5,3,2
https://sy.lianjia.com/ershoufang/102108793933.html,50,96,1,1,2022,0,80.0,5,3,2
https://sy.lianjia.com/ershoufang/102108830589.html,50,99,2,0,2020,3,78.0,5,3,1
https://sy.lianjia.com/ershoufang/102106299313.html,50,104,0,2,2012,3,63.0,5,3,1
https://sy.lianjia.com/ershoufang/102104438112.html,50,96,1,0,2014,3,83.0,5,3,1
https://sy.lianjia.com/ershoufang/102105059618.html,50,92,2,1,2015,3,79.9,5,3,2
https://sy.lianjia.com/ershoufang/102105246456.html,50,96,2,2,2014,3,77.0,5,3,1
https://sy.lianjia.com/ershoufang/102106821151.html,50,90,2,2,2011,3,73.0,5,3,1
https://sy.lianjia.com/ershoufang/102106523872.html,50,95,0,1,2012,3,72.0,5,3,2
https://sy.lianjia.com/ershoufang/102106690965.html,50,93,2,1,2012,2,69.0,5,3,2
https://sy.lianjia.com/ershoufang/102108440480.html,58,104,1,0,2014,3,73.0,5,3,1
https://sy.lianjia.com/ershoufang/102102874716.html,66,102,2,2,2006,3,65.0,5,3,2
https://sy.lianjia.com/ershoufang/102108354583.html,44,100,1,2,2005,3,72.0,5,3,2
https://sy.lianjia.com/ershoufang/102107741523.html,33,107,1,1,2009,3,81.0,5,3,2
https://sy.lianjia.com/ershoufang/102107295291.html,50,99,2,0,2021,3,64.0,5,3,1
https://sy.lianjia.com/ershoufang/102107674651.html,50,96,2,1,2014,3,66.5,5,3,1
https://sy.lianjia.com/ershoufang/102107542180.html,50,101,0,2,2021,3,70.0,5,3,1
https://sy.lianjia.com/ershoufang/102107711542.html,33,102,2,2,2015,3,68.0,5,3,2
https://sy.lianjia.com/ershoufang/102107803749.html,50,100,2,0,2020,3,74.0,5,3,2
https://sy.lianjia.com/ershoufang/102108314397.html,58,102,1,2,2014,3,90.0,5,3,2
https://sy.lianjia.com/ershoufang/102106158269.html,50,100,2,0,2020,3,67.0,5,3,2
https://sy.lianjia.com/ershoufang/102108094615.html,17,98,1,1,1999,3,64.5,5,3,1
https://sy.lianjia.com/ershoufang/102108100608.html,16,92,1,2,2009,3,87.0,5,3,2
https://sy.lianjia.com/ershoufang/102108095647.html,50,93,1,1,2017,3,75.0,5,3,1
https://sy.lianjia.com/ershoufang/102107191685.html,61,101,1,2,2008,3,82.0,5,3,2
